Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,Carnegie Mellon University,97,23.3,WORLD,oth,CMU,3.6195086326787522,3.8268333676979793,-0.2073247350192271
2,University of Maryland - College Park,46,13.9,WORLD,oth,UMCP,0.4491800186814629,1.3952170498890146,-0.9460370312075517
3,Stanford University,39,13.6,WORLD,oth,SU,0.014036875583795757,1.3176122737887281,-1.3035753982049323
4,University of Toronto,40,13.1,WORLD,oth,UT-2,0.07620018174060535,1.1882709802882514,-1.1120707985476461
5,Georgia Institute of Technology,65,12.5,WORLD,oth,GIT,1.6302828356608452,1.0330614280876793,0.5972214075731659
6,University of Washington,50,11.7,WORLD,oth,UW-2,0.6978332433087012,0.8261153584869161,-0.12828211517821486
7,Massachusetts Institute of Technology,42,11.5,WORLD,oth,MIT,0.20052679405422452,0.7743788410867256,-0.573852047032501
8,Tsinghua University,47,10.5,WORLD,oth,TU,0.5113433248382725,0.5156962540857719,-0.004352929247499415
9,Univ. of California - San Diego,54,10.3,WORLD,oth,UCSD,0.9464864679359396,0.4639597366855813,0.4825267312503583
10,Cornell University,43,9.6,WORLD,oth,CU-2,0.2626901002110341,0.28288192578491345,-0.02019182557387933
11,Univ. of California - Berkeley,52,8.2,WORLD,oth,UCB,0.8221598556223204,-0.0792736960164218,0.9014335516387422
12,ETH Zurich,23,8.1,WORLD,oth,EZ,-0.9805760229251577,-0.10514195471651708,-0.8754340682086406
13,Univ. of Illinois at Urbana-Champaign,49,7.6,WORLD,oth,UIU,0.6356699371518917,-0.23448324821699393,0.8701531853688856
14,University of Michigan,41,7.2,WORLD,oth,UM,0.13836348789741493,-0.33795628301737524,0.47631977091479016
15,Northeastern University,50,6.9,WORLD,oth,NU,0.6978332433087012,-0.41556105911766134,1.1133943024263626
16,KAIST,43,6.8,WORLD,oth,K,0.2626901002110341,-0.44142931781775685,0.704119418028791
17,Princeton University,23,6.6,WORLD,oth,PU-3,-0.9805760229251577,-0.4931658352179476,-0.48741018770721006
18,Peking University,40,6.4,WORLD,oth,PU-2,0.07620018174060535,-0.5449023526181381,0.6211025343587435
18,University College London,28,6.4,WORLD,oth,UCL,-0.6697594921411097,-0.5449023526181381,-0.12485713952297162
20,Columbia University,17,6.1,WORLD,oth,CU,-1.3535558598660153,-0.6225071287184245,-0.7310487311475908
20,TU Munich,30,6.1,WORLD,oth,TM,-0.5454328798274906,-0.6225071287184245,0.07707424889093395
20,University of Pennsylvania,38,6.1,WORLD,oth,UP,-0.048126430573013836,-0.6225071287184245,0.5743806981454107
23,University of Utah,29,5.9,WORLD,oth,UU,-0.6075961859843001,-0.674243646118615,0.06664746013431488
23,University of Waterloo,21,5.9,WORLD,oth,UW,-1.104902635238777,-0.674243646118615,-0.430658989120162
25,Simon Fraser University,26,5.8,WORLD,oth,SFU,-0.7940861044547289,-0.7001119048187106,-0.09397419963601839
25,Zhejiang University,44,5.8,WORLD,oth,ZU,0.3248534063678437,-0.7001119048187106,1.0249653111865542
27,George Mason University,24,5.7,WORLD,oth,GMU,-0.9184127167683481,-0.7259801635188058,-0.19243255324954234
28,University of British Columbia,24,5.6,WORLD,oth,UBC,-0.9184127167683481,-0.7518484222189014,-0.16656429454944677
29,New York University,23,5.5,WORLD,oth,NYU,-0.9805760229251577,-0.7777166809189966,-0.20285934200616107
29,Purdue University,30,5.5,WORLD,oth,PU,-0.5454328798274906,-0.7777166809189966,0.23228380109150604
29,University of Tokyo,24,5.5,WORLD,oth,UT,-0.9184127167683481,-0.7777166809189966,-0.14069603584935153
