Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,University of Waterloo,21,30.9,CND,database,UW,3.5224980021985153,3.44997818981376,0.07251981238475524
2,Simon Fraser University,7,11.2,CND,database,SFU,0.7092277856775533,0.8090691709140384,-0.09984138523648511
3,University of Toronto,7,10.3,CND,database,UT,0.7092277856775533,0.6884185050759802,0.020809280601573055
4,University of British Columbia,5,9.3,CND,database,UBC,0.30733204046027307,0.5543622097003598,-0.2470301692400867
5,University of Victoria,4,5.8,CND,database,UV,0.10638416785163297,0.08516517588568831,0.021218991965944664
6,Carleton University,2,2.7,CND,database,CU-2,-0.29551157736564726,-0.3304093397787349,0.03489776241308762
7,York University,2,2.5,CND,database,YU,-0.29551157736564726,-0.357220598853859,0.061709021488211724
8,Concordia University,1,2.2,CND,database,CU,-0.4964594499742873,-0.39743748746654506,-0.09902196250774226
9,McGill University,1,1.8,CND,database,MU-2,-0.4964594499742873,-0.45106000561679327,-0.045399444357494045
10,McMaster University,1,1.7,CND,database,MU,-0.4964594499742873,-0.4644656351543553,-0.03199381481993202
10,Western University,1,1.7,CND,database,WU,-0.4964594499742873,-0.4644656351543553,-0.03199381481993202
12,University of Montreal,2,1.4,CND,database,UM-2,-0.29551157736564726,-0.5046825237670414,0.2091709464013941
13,Queen’s University,1,1.3,CND,database,QU,-0.4964594499742873,-0.5180881533046034,0.021628703330316135
13,University of Guelph,1,1.3,CND,database,UG,-0.4964594499742873,-0.5180881533046034,0.021628703330316135
13,Université du Québec à Montréal,1,1.3,CND,database,UQM,-0.4964594499742873,-0.5180881533046034,0.021628703330316135
16,University of Manitoba,1,1.2,CND,database,UM,-0.4964594499742873,-0.5314937828421654,0.035034332867878104
16,University of Ottawa,1,1.2,CND,database,UO,-0.4964594499742873,-0.5314937828421654,0.035034332867878104
