Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,Tsinghua University,98,86.1,ASI,ai,TU,1.9104113888825132,2.973111632382098,-1.062700243499585
2,Peking University,117,77.4,ASI,ai,PU,2.6225837357507413,2.520090046363199,0.10249368938754211
3,Chinese Academy of Sciences,54,53.9,ASI,ai,CAS,0.26117016455609043,1.296411049645482,-1.0352408850893915
4,Shanghai Jiao Tong University,110,51.4,ASI,ai,SJTU,2.360204450062447,1.1662324329733844,1.1939720170890624
5,Zhejiang University,84,45.6,ASI,ai,ZU,1.3856528175059242,0.8642180422941182,0.5214347752118059
6,Nanyang Technological University,46,40.3,ASI,ai,NTU,-0.03869187623053188,0.5882393749492713,-0.6269312511798031
7,KAIST,58,39.5,ASI,ai,K-2,0.41110118494940157,0.5465822176142002,-0.13548103266479866
8,National University of Singapore,49,39.1,ASI,ai,NUS,0.07375638906445149,0.5257536389466647,-0.45199724988221324
9,Nanjing University,69,37.3,ASI,ai,NU,0.8234114910310073,0.4320250349427543,0.391386456088253
10,Harbin Institute of Technology,77,36.0,ASI,ai,HIT,1.1232735318176297,0.3643321542732637,0.758941377544366
11,HKUST,41,33.1,ASI,ai,H,-0.22610565172217081,0.21332495893363065,-0.43943061065580147
11,Renmin University of China,48,33.1,ASI,ai,RUC,0.0362736339661237,0.21332495893363065,-0.17705132496750695
13,MBZUAI,34,31.7,ASI,ai,M,-0.48848493741046534,0.1404249335972559,-0.6289098710077212
14,Fudan University,56,31.6,ASI,ai,FU,0.336135674752746,0.13521778893037212,0.2009178858223739
15,Chinese University of Hong Kong,36,30.1,ASI,ai,CUHK-2,-0.41351942721380974,0.05711061892711361,-0.47063004614092335
16,Singapore Management University,30,22.2,ASI,ai,SMU,-0.6384159578037765,-0.35425380975671467,-0.2841621480470618
17,Seoul National University,31,19.9,ASI,ai,SNU,-0.6009332027054487,-0.4740181370950445,-0.12691506561040422
18,USTC,25,17.4,ASI,ai,U-2,-0.8258297332954154,-0.604196753767142,-0.22163297952827343
19,Wuhan University,37,16.9,ASI,ai,WU,-0.376036672115482,-0.6302324771015615,0.2541958049860795
20,Sun Yat-sen University,26,16.7,ASI,ai,SYU,-0.7883469781970877,-0.6406467664353293,-0.1477002117617584
20,UESTC,57,16.7,ASI,ai,U,0.3736184298510738,-0.6406467664353293,1.014265196286403
22,BUPT,52,16.0,ASI,ai,B,0.18620465435943487,-0.6770967791035165,0.8633014334629514
23,University of Tokyo,28,15.5,ASI,ai,UT,-0.7133814680004321,-0.703132502437936,-0.010248965562496104
24,Beihang University,36,14.8,ASI,ai,BU,-0.41351942721380974,-0.7395825151061233,0.32606308789231353
25,CUHK (SZ),31,14.2,ASI,ai,C,-0.6009332027054487,-0.7708253831074268,0.16989218040197807
26,KAUST,16,11.8,ASI,ai,K,-1.1631745291803655,-0.8957968551126403,-0.26737767406772517
27,National Institute of Informatics,25,11.1,ASI,ai,NII,-0.8258297332954154,-0.9322468677808275,0.10641713448541212
28,University of Hong Kong,16,10.8,ASI,ai,UHK,-1.1631745291803655,-0.9478683017814793,-0.21530622739888616
29,ShanghaiTech University,17,9.7,ASI,ai,SU,-1.1256917740820378,-1.0051468931172023,-0.12054488096483551
30,City University of Hong Kong,29,9.6,ASI,ai,CUHK,-0.6758987129021043,-1.010354037784086,0.3344553248819817
30,Xiamen University,25,9.6,ASI,ai,XU,-0.8258297332954154,-1.010354037784086,0.18452430448867063
