Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,Univ. of Illinois at Urbana-Champaign,70,13.2,USA,sys,UIU,2.056242235552005,2.800107619491689,-0.743865383939684
2,Carnegie Mellon University,83,12.9,USA,sys,CMU,2.958305758460084,2.673913485413446,0.2843922730466377
3,Univ. of California - San Diego,61,9.9,USA,sys,UCSD,1.4317367196925659,1.4119721446310125,0.01976457506155338
4,University of Michigan,50,9.5,USA,sys,UM,0.668452200308807,1.2437132991933546,-0.5752610988845476
5,Massachusetts Institute of Technology,50,8.8,USA,sys,MIT,0.668452200308807,0.9492603196774536,-0.2808081193686466
6,Georgia Institute of Technology,68,8.4,USA,sys,GIT,1.9174632320276852,0.7810014742397957,1.1364617577878895
7,Univ. of California - Berkeley,50,8.3,USA,sys,UCB,0.668452200308807,0.7389367628803813,-0.07048456257157432
8,Purdue University,44,7.3,USA,sys,PU-2,0.2521151897358476,0.3182896492862365,-0.06617445955038886
9,Univ. of California - Riverside,36,7.0,USA,sys,UCR,-0.3030008243614316,0.19209551520799317,-0.4950963395694248
9,University of Wisconsin - Madison,42,7.0,USA,sys,UWM,0.1133361862115278,0.19209551520799317,-0.07875932899646537
11,University of Washington,37,6.5,USA,sys,UW,-0.2336113225992717,-0.018228041589079085,-0.2153832810101926
12,Northeastern University,42,6.4,USA,sys,NU,0.1133361862115278,-0.060292752948493386,0.1736289391600212
12,University of Chicago,33,6.4,USA,sys,UC,-0.5111693296479113,-0.060292752948493386,-0.4508765766994179
14,University of Texas at Austin,30,6.2,USA,sys,UTA,-0.719337834934391,-0.14442217566732238,-0.5749156592670686
15,Cornell University,39,6.1,USA,sys,CU-2,-0.0948323190749519,-0.18648688702673705,0.09165456795178514
16,Pennsylvania State University,39,5.3,USA,sys,PSU,-0.0948323190749519,-0.5230045779020526,0.42817225882710064
17,Stanford University,32,5.2,USA,sys,SU,-0.5805588314100713,-0.5650692892614669,-0.015489542148604318
17,Univ. of California - Irvine,39,5.2,USA,sys,UCI,-0.0948323190749519,-0.5650692892614669,0.470236970186515
17,University of Pennsylvania,34,5.2,USA,sys,UP,-0.4417798278857514,-0.5650692892614669,0.12328946137571556
20,Columbia University,33,5.1,USA,sys,CU,-0.5111693296479113,-0.6071340006208816,0.09596467097297035
20,North Carolina State University,39,5.1,USA,sys,NCSU,-0.0948323190749519,-0.6071340006208816,0.5123016815459297
20,University of Maryland - College Park,35,5.1,USA,sys,UMCP,-0.3723903261235915,-0.6071340006208816,0.2347436744972901
23,Princeton University,26,4.9,USA,sys,PU,-0.9968958419830306,-0.6912634233397101,-0.30563241864332047
24,University of Southern California,27,4.7,USA,sys,USC,-0.9275063402208708,-0.7753928460585392,-0.15211349416233155
25,Duke University,27,4.6,USA,sys,DU,-0.9275063402208708,-0.8174575574179539,-0.11004878280291686
25,University of Massachusetts Amherst,34,4.6,USA,sys,UMA,-0.4417798278857514,-0.8174575574179539,0.3756777295322025
27,Ohio State University,31,4.5,USA,sys,OSU,-0.6499483331722311,-0.8595222687773681,0.20957393560513704
27,Univ. of California - Santa Barbara,21,4.5,USA,sys,UCSB,-1.34384335079383,-0.8595222687773681,-0.48432108201646196
29,Stony Brook University,38,4.2,USA,sys,SBU,-0.1642218208371118,-0.9857164028556115,0.8214945820184997
29,Univ. of California - Los Angeles,21,4.2,USA,sys,UCLA,-1.34384335079383,-0.9857164028556115,-0.35812694793821864
