Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,Carnegie Mellon University,102,85.4,USA,ai,CMU,3.046075877642737,4.130515364803947,-1.0844394871612102
2,Univ. of Illinois at Urbana-Champaign,64,46.8,USA,ai,UIU,0.9873969425520059,1.3890573330082823,-0.40166039045627633
3,Cornell University,49,43.7,USA,ai,CU-2,0.17476052080566482,1.1688884237189934,-0.9941279029133285
4,Stanford University,54,38.4,USA,ai,SU,0.44563932805444517,0.7924706110631118,-0.3468312830086666
5,University of Maryland - College Park,51,36.7,USA,ai,UMCP,0.28311204370517695,0.6717328220980181,-0.38862077839284115
6,Univ. of California - San Diego,68,36.6,USA,ai,UCSD,1.2040999883510304,0.6646305992177183,0.5394693891333121
7,Georgia Institute of Technology,84,32.3,USA,ai,GIT,2.0709121715471275,0.3592350153648331,1.7116771561822943
8,Univ. of California - Berkeley,62,32.2,USA,ai,UCB,0.8790454196524938,0.3521327924845339,0.52691262716796
9,University of Massachusetts Amherst,41,31.4,USA,ai,UMA,-0.2586455707923838,0.2953150094421364,-0.5539605802345202
9,University of Michigan,54,31.4,USA,ai,UM,0.44563932805444517,0.2953150094421364,0.15032431861230877
11,Univ. of California - Los Angeles,26,29.9,USA,ai,UCLA,-1.071281992538725,0.18878166623764164,-1.2600636587763665
11,University of Washington,48,29.9,USA,ai,UW,0.12058475935590873,0.18878166623764164,-0.06819690688173291
13,Massachusetts Institute of Technology,65,29.2,USA,ai,MIT,1.041572704001762,0.13906610607554418,0.9025065979262178
14,Rutgers University,29,25.3,USA,ai,RU,-0.9087547081894568,-0.13792058625614204,-0.7708341219333148
15,New York University,56,24.6,USA,ai,NYU,0.5539908509539574,-0.18763614641823953,0.741626997372197
16,University of Pennsylvania,48,24.0,USA,ai,UP,0.12058475935590873,-0.23024948370003753,0.35083424305594624
17,University of Southern California,43,23.9,USA,ai,USC,-0.15029404789287165,-0.23735170658033727,0.08705765868746562
18,University of Texas at Austin,30,22.3,USA,ai,UTA,-0.8545789467397007,-0.3509872726651315,-0.5035916740745692
19,Columbia University,36,21.7,USA,ai,CU,-0.5295243780411643,-0.39360060994692947,-0.1359237680942348
20,Northeastern University,54,21.2,USA,ai,NU,0.44563932805444517,-0.42911172434842776,0.874751052402873
21,Johns Hopkins University,27,19.2,USA,ai,JHU,-1.017106231088969,-0.5711561819544207,-0.44595004913454817
22,University of Illinois at Chicago,25,18.7,USA,ai,UIC,-1.1254577539884811,-0.606667296355919,-0.5187904576325622
23,Pennsylvania State University,37,17.0,USA,ai,PSU,-0.47534861659140815,-0.7274050853210129,0.25205646872960474
24,Stony Brook University,38,16.9,USA,ai,SBU,-0.42117285514165204,-0.7345073082013127,0.3133344530596607
25,University of North Carolina,18,16.2,USA,ai,UNC,-1.5046880841367736,-0.7842228683634102,-0.7204652157733634
26,Princeton University,35,15.9,USA,ai,PU-2,-0.5837001394909203,-0.8055295370043091,0.22182939751338882
27,University of Wisconsin - Madison,42,15.7,USA,ai,UWM,-0.20446980934262773,-0.8197339827649084,0.6152641734222807
28,Purdue University,47,15.1,USA,ai,PU,0.06640899790615265,-0.8623473200467063,0.928756317952859
29,Duke University,30,14.7,USA,ai,DU,-0.8545789467397007,-0.8907562115679049,0.03617726482820416
30,Arizona State University,32,14.1,USA,ai,ASU,-0.7462274238401885,-0.9333695488497028,0.18714212500951433
30,Univ. of California - Santa Barbara,24,14.1,USA,ai,UCSB,-1.1796335154382371,-0.9333695488497028,-0.24626396658853433
