Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,Max Planck Society,9,21.7,EURO,proglan,MPS,1.0811660459195593,3.3893940544856185,-2.308228008566059
2,ETH Zurich,12,18.0,EURO,proglan,EZ,2.084309799865542,2.544329499121954,-0.46001969925641184
3,Aarhus University,7,13.1,EURO,proglan,AU,0.41240354328890405,1.4251899528295322,-1.0127864095406283
4,Imperial College London,8,12.2,EURO,proglan,ICL,0.7467847946042316,1.2196337096329648,-0.47284891502873316
5,University of Cambridge,8,11.3,EURO,proglan,UC-2,0.7467847946042316,1.014077466436398,-0.26729267183216643
6,University of Edinburgh,15,8.4,EURO,proglan,UE,3.087453553811525,0.35172957169190366,2.7357239821196213
7,University of Oxford,8,8.3,EURO,proglan,UO,0.7467847946042316,0.3288899891145074,0.41789480548972424
8,University of Kent,9,7.1,EURO,proglan,UK,1.0811660459195593,0.05481499818575089,1.0263510477338085
9,Tel Aviv University,5,7.0,EURO,proglan,TAU,-0.2563589593417511,0.031975415608354624,-0.2883343749501057
10,IST Austria,3,6.7,EURO,proglan,IA,-0.9251214619724063,-0.036543332123834406,-0.8885781298485719
11,IMDEA Software Institute,6,6.5,EURO,proglan,ISI,0.07802229197357646,-0.08222249727862715,0.16024478925220362
12,KU Leuven,4,6.0,EURO,proglan,KL,-0.5907402106570787,-0.19642041016560893,-0.39431980049146975
13,Radboud University,2,5.8,EURO,proglan,RU,-1.2595027132877339,-0.24209957532040166,-1.0174031379673323
13,Technion,5,5.8,EURO,proglan,T,-0.2563589593417511,-0.24209957532040166,-0.014259384021349464
15,Chalmers/GU,9,5.6,EURO,proglan,C,1.0811660459195593,-0.2877787404751944,1.3689447863947537
16,Ecole Normale Superieure,6,4.9,EURO,proglan,ENS,0.07802229197357646,-0.44765581851696873,0.5256781104905452
16,Saarland University,4,4.9,EURO,proglan,SU,-0.5907402106570787,-0.44765581851696873,-0.14308439214010998
16,Uppsala University,6,4.9,EURO,proglan,UU,0.07802229197357646,-0.44765581851696873,0.5256781104905452
19,Ecole Normale Superieure de Lyon,5,4.8,EURO,proglan,ENSL,-0.2563589593417511,-0.4704954010943652,0.2141364417526141
20,IT University of Copenhagen,6,4.6,EURO,proglan,IUC,0.07802229197357646,-0.5161745662491579,0.5941968582227344
21,University of Bristol,3,4.5,EURO,proglan,UB-2,-0.9251214619724063,-0.5390141488265543,-0.386107313145852
22,EPFL,5,4.4,EURO,proglan,E,-0.2563589593417511,-0.5618537314039506,0.30549477206219944
23,University of Freiburg,2,4.2,EURO,proglan,UF,-1.2595027132877339,-0.6075328965587433,-0.6519698167289906
24,TU Delft,5,4.1,EURO,proglan,TD,-0.2563589593417511,-0.6303724791361397,0.37401351979438857
25,Royal Holloway University of London,5,3.8,EURO,proglan,RHUL,-0.2563589593417511,-0.6988912268683287,0.4425322675265776
26,Universidade de Lisboa,4,3.7,EURO,proglan,UL,-0.5907402106570787,-0.721730809445725,0.13099059878864627
27,University of Wroclaw,3,3.6,EURO,proglan,UW,-0.9251214619724063,-0.7445703920231214,-0.18055106994928494
28,University of Birmingham,3,3.3,EURO,proglan,UB,-0.9251214619724063,-0.8130891397553105,-0.1120323222170958
28,University of Copenhagen,3,3.3,EURO,proglan,UC,-0.9251214619724063,-0.8130891397553105,-0.1120323222170958
28,University of Strathclyde,3,3.3,EURO,proglan,US,-0.9251214619724063,-0.8130891397553105,-0.1120323222170958
