Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,University of Waikato,3,4.5,AUS,metr,UW,1.632993161855452,1.9871079816761648,-0.3541148198207127
2,Macquarie University,2,1.9,AUS,metr,MU,0.4082482904638629,-1.6970254105179247e-16,0.4082482904638631
3,University of Sydney,2,1.5,AUS,metr,US,0.4082482904638629,-0.30570892025787166,0.7139572107217346
4,Australian National University,1,1.3,AUS,metr,ANU,-0.8164965809277261,-0.4585633803868074,-0.35793320054091876
5,University of Adelaide,1,1.1,AUS,metr,UA,-0.8164965809277261,-0.6114178405157431,-0.20507874041198304
5,University of Queensland,1,1.1,AUS,metr,UQ,-0.8164965809277261,-0.6114178405157431,-0.20507874041198304
