Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,HKUST,16,42.9,ASI,database,H-2,1.1693155604186012,2.555270816488153,-1.3859552560695516
2,National University of Singapore,20,40.1,ASI,database,NUS,1.817247992165705,2.320110314066893,-0.5028623219011881
3,Tsinghua University,25,39.8,ASI,database,TU,2.6271635318495847,2.2949145459503293,0.33224898589925544
4,Chinese University of Hong Kong,11,37.5,ASI,database,CUHK,0.3594000207347216,2.101746990390009,-1.7423469696552873
5,Nanyang Technological University,13,23.8,ASI,database,NTU,0.6833662366082734,0.9511402464002738,-0.2677740097920004
6,Peking University,13,23.0,ASI,database,PU,0.6833662366082734,0.8839515314227709,-0.2005852948144975
7,Zhejiang University,23,22.1,ASI,database,ZU,2.303197315976033,0.8083642270730804,1.4948330889029524
8,Renmin University of China,13,15.1,ASI,database,RUC,0.6833662366082734,0.22046297101993087,0.4629032655883426
9,Hong Kong Baptist University,5,14.5,ASI,database,HKBU,-0.6124986268859339,0.1700714347868038,-0.7825700616727378
10,Singapore Management University,7,9.9,ASI,database,SMU,-0.28853241101238214,-0.2162636763338372,-0.07226873467854494
11,Shanghai Jiao Tong University,15,8.3,ASI,database,SJTU,1.0073324524818252,-0.35064110628884276,1.357973558770668
12,Fudan University,13,8.2,ASI,database,FU,0.6833662366082734,-0.3590396956610307,1.0424059322693042
13,UESTC,9,8.1,ASI,database,U,0.03543380486116973,-0.3674382850332185,0.4028720898943883
14,Beihang University,7,7.7,ASI,database,BU,-0.28853241101238214,-0.4010326425219699,0.11250023150958777
15,Seoul National University,10,7.4,ASI,database,SNU,0.19741691279794565,-0.4262284106385334,0.623645323436479
16,University of Hong Kong,6,7.2,ASI,database,UHK,-0.45051551894915803,-0.44302558938290915,-0.007489929566248887
17,KAIST,9,7.0,ASI,database,K,0.03543380486116973,-0.45982276812728484,0.4952565729884546
18,HUST,11,6.7,ASI,database,H,0.3594000207347216,-0.4850185362438484,0.84441855697857
19,Harbin Institute of Technology,10,6.0,ASI,database,HIT,0.19741691279794565,-0.5438086618491633,0.741225574647109
20,CUHK (SZ),2,5.9,ASI,database,C,-1.0984479506962617,-0.5522072512213512,-0.5462406994749105
21,POSTECH,2,5.6,ASI,database,P,-1.0984479506962617,-0.5774030193379147,-0.521044931358347
22,IIT Delhi,5,5.5,ASI,database,ID,-0.6124986268859339,-0.5858016087101026,-0.026697018175831366
23,Wuhan University,4,5.4,ASI,database,WU,-0.7744817348227099,-0.5942001980822904,-0.18028153674041947
24,BUPT,5,5.3,ASI,database,B,-0.6124986268859339,-0.6025987874544783,-0.00989983943145567
24,Chinese Academy of Sciences,6,5.3,ASI,database,CAS,-0.45051551894915803,-0.6025987874544783,0.15208326850532022
26,Sungkyunkwan University,3,4.9,ASI,database,SU-2,-0.9364648427594858,-0.6361931449432296,-0.3002716978162562
27,SUSTech,3,4.6,ASI,database,S,-0.9364648427594858,-0.6613889130597932,-0.27507592969969263
28,Hanyang University,3,4.4,ASI,database,HU,-0.9364648427594858,-0.6781860918041689,-0.25827875095531694
28,Osaka University,4,4.4,ASI,database,OU,-0.7744817348227099,-0.6781860918041689,-0.09629564301854099
30,Qatar Computing Research Institute,3,4.2,ASI,database,QCRI,-0.9364648427594858,-0.6949832705485447,-0.24148157221094113
30,Shenzhen University,3,4.2,ASI,database,SU,-0.9364648427594858,-0.6949832705485447,-0.24148157221094113
30,University of Macau,2,4.2,ASI,database,UM,-1.0984479506962617,-0.6949832705485447,-0.40346468014771697
