Rank,University,Faculty Count,Publication Count,region,field,abbr,Standardized Faculty Count,Standardized Publication Count,Discrepancy
1,Tsinghua University,47,10.5,ASI,oth,TU,2.3792879894173855,3.729629237190041,-1.3503412477726555
2,KAIST,43,6.8,ASI,oth,K-2,2.0285330032624884,1.7412101914258982,0.28732281183659025
3,Peking University,40,6.4,ASI,oth,PU,1.7654667636463155,1.5262459702622073,0.23922079338410818
4,Zhejiang University,44,5.8,ASI,oth,ZU,2.1162217498012126,1.2037996385166705,0.9124221112845421
5,University of Tokyo,24,5.5,ASI,oth,UT-2,0.362446819026727,1.0425764726439022,-0.6801296536171753
6,HKUST,27,5.2,ASI,oth,H,0.6255130586428999,0.8813533067711339,-0.255840248128234
7,National University of Singapore,21,3.8,ASI,oth,NUS,0.09938057941055414,0.1289785326982148,-0.029597953287660655
7,Seoul National University,15,3.8,ASI,oth,SNU,-0.42675189982179157,0.1289785326982148,-0.5557304325200063
9,Chinese University of Hong Kong,12,3.7,ASI,oth,CUHK-2,-0.6898181394379644,0.0752374774072922,-0.7650556168452567
10,University of Tsukuba,33,3.6,ASI,oth,UT,1.1516455378752455,0.02149642211636937,1.130149115758876
11,Shanghai Jiao Tong University,33,3.4,ASI,oth,SJTU,1.1516455378752455,-0.08598568846547629,1.2376312263407219
12,KAUST,12,3.3,ASI,oth,K,-0.6898181394379644,-0.13972674375639912,-0.5500913956815653
13,Osaka University,15,3.1,ASI,oth,OU,-0.42675189982179157,-0.24720885433824452,-0.17954304548354705
14,National Chiao Tung University,15,2.9,ASI,oth,NCTU,-0.42675189982179157,-0.35469096492009017,-0.0720609349017014
15,Chinese Academy of Sciences,19,2.8,ASI,oth,CAS,-0.07599691366689441,-0.408432020211013,0.33243510654411856
15,ShanghaiTech University,19,2.8,ASI,oth,SU-2,-0.07599691366689441,-0.408432020211013,0.33243510654411856
15,University of Hong Kong,11,2.8,ASI,oth,UHK,-0.7775068859766887,-0.408432020211013,-0.3690748657656757
18,CUHK (SZ),19,2.7,ASI,oth,C,-0.07599691366689441,-0.4621730755019356,0.38617616183504117
18,Shenzhen University,15,2.7,ASI,oth,SU,-0.42675189982179157,-0.4621730755019356,0.035421175680144024
20,City University of Hong Kong,11,2.6,ASI,oth,CUHK,-0.7775068859766887,-0.5159141307928584,-0.2615927551838303
20,National Taiwan University,12,2.6,ASI,oth,NTU-2,-0.6898181394379644,-0.5159141307928584,-0.17390400864510602
22,MBZUAI,9,2.5,ASI,oth,M,-0.9528843790541373,-0.5696551860837813,-0.38322919297035596
23,USTC,16,2.4,ASI,oth,U,-0.3390631532830673,-0.6233962413747041,0.28433308809163677
24,POSTECH,13,2.3,ASI,oth,P,-0.6021293928992402,-0.6771372966656269,0.07500790376638677
25,Singapore Management University,19,2.2,ASI,oth,SMU,-0.07599691366689441,-0.7308783519565495,0.6548814382896551
25,Yonsei University,8,2.2,ASI,oth,YU,-1.0405731255928616,-0.7308783519565495,-0.30969477363631215
27,Fudan University,12,2.1,ASI,oth,FU,-0.6898181394379644,-0.7846194072474724,0.09480126780950793
27,Nanyang Technological University,13,2.1,ASI,oth,NTU,-0.6021293928992402,-0.7846194072474724,0.1824900143482322
27,Tokyo Institute of Technology,7,2.1,ASI,oth,TIT,-1.1282618721315858,-0.7846194072474724,-0.34364246488411343
27,Xi'an Jiaotong University,12,2.1,ASI,oth,XJU,-0.6898181394379644,-0.7846194072474724,0.09480126780950793
